,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,140,10,100,11,224060.0,True,1.9e-11,6.325,-242.686416815,-6.320000011328375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
1,140,2,100,9,1055.0,True,3.3e-10,6.8897,-242.63922974,0.04718075499999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2,140,4,100,11,13104.0,True,5.7e-11,6.5365,-242.684652035,0.0017584599999906914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
3,140,6,100,11,45094.0,True,1.8e-11,6.3272,-242.686254115,0.00015637999999285057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
4,140,8,100,11,109058.0,True,1.4e-11,6.3551,-242.686400995,9.499999976014806e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
5,180,10,100,11,225136.0,True,2.2e-11,6.325,-242.686411455,-9.600000225873373e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
6,180,2,100,9,1055.0,True,3.2e-10,6.8897,-242.639221265,0.04718922999998654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
7,180,4,100,11,13105.0,True,4.8e-11,6.5365,-242.68464649,0.0017640049999840812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
8,180,6,100,11,46082.0,True,1.8e-11,6.3273,-242.686248735,0.00016175999999745727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
9,180,8,100,11,113092.0,True,1.6e-11,6.3551,-242.68639563,1.4864999997143968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
