,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,Lant,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,140,10,100,14,233158,True,1.1e-10,17.7143,-339.130348645,1.641499994775586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,140,2,100,16,2020,True,3.7e-10,16.9608,-339.05731616,0.07304889999994657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,140,4,100,14,15050,True,1.9e-11,17.5564,-339.126546115,0.0038189449999777025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,140,6,100,14,49099,True,1.1e-11,17.7044,-339.12925847,0.0011065899999493922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,140,8,100,13,112166,True,9.2e-10,17.7325,-339.12987766,0.00048739999999725114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,180,10,100,14,274093,True,1.1e-10,17.7143,-339.130349705,1.535499995952705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,180,2,100,16,2049,True,3.7e-10,16.9608,-339.057316875,0.07304818499994781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,180,4,100,14,17104,True,1.9e-11,17.5564,-339.126547065,0.003817994999963048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,180,6,100,14,58046,True,1.2e-11,17.7044,-339.129259485,0.0011055749999968612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,180,8,100,13,128034,True,9.4e-10,17.7325,-339.12987871,0.00048634999996011175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,220,10,100,14,278138,True,1e-10,17.7143,-339.130352945,1.2114999947243632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,220,2,100,16,2079,True,3.7e-10,16.9608,-339.057320005,0.07304505499996594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,220,4,100,14,17144,True,1.9e-11,17.5564,-339.12655028,0.0038147799999705967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,220,6,100,14,59087,True,1.1e-11,17.7044,-339.12926272,0.0011023399999885442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,220,8,100,13,132124,True,9.4e-10,17.7325,-339.12988195,0.00048310999994782833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,260,10,100,14,286142,True,1.1e-10,17.7143,-339.130363435,1.6249999816864147e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,260,2,100,16,2112,True,3.8e-10,16.9608,-339.0573303,0.07303475999998454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,260,4,100,14,18125,True,1.8e-11,17.5564,-339.126560815,0.0038042449999693417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,260,6,100,14,60166,True,1.1e-11,17.7044,-339.129273225,0.0010918349999542443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,260,8,100,13,134077,True,9.4e-10,17.7325,-339.129892445,0.0004726149999783047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,300,10,100,14,286105,True,1.1e-10,17.7143,-339.130361985,3.0749999950785423e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,300,2,100,16,2112,True,3.7e-10,16.9608,-339.05732899,0.07303607000000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,300,4,100,14,18113,True,1.8e-11,17.5564,-339.12655934,0.003805720000002566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,300,6,100,14,61071,True,1.1e-11,17.7044,-339.12927176,0.0010932999999795356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,300,8,100,13,134123,True,9.3e-10,17.7325,-339.129890985,0.00047407499999962965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,340,10,100,14,278067,True,1.1e-10,17.7143,-339.13036335,1.70999999227206e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,340,2,100,16,2112,True,3.7e-10,16.9608,-339.05733032,0.07303473999996868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,340,4,100,14,18070,True,1.8e-11,17.5564,-339.126560735,0.003804324999975961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,340,6,100,14,59131,True,1.1e-11,17.7044,-339.129273135,0.0010919249999687963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,340,8,100,13,131094,True,9.3e-10,17.7325,-339.129892355,0.00047270499999285676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,380,10,100,14,303098,True,1.1e-10,17.7143,-339.13036506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,380,2,100,16,3041,True,3.7e-10,16.9608,-339.057331985,0.07303307499995526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,380,4,100,14,19071,True,1.8e-11,17.5564,-339.12656245,0.0038026099999797225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,380,6,100,14,63114,True,1.1e-11,17.7044,-339.129274845,0.0010902149999765243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,380,8,100,13,141129,True,9.3e-10,17.7325,-339.129894065,0.0004709950000005847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,100,10,20,11,141118,True,9.5e-10,17.9612,-336.549701365,2.5806636949999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,100,2,20,15,1049,True,6.3e-10,17.2989,-336.536981995,2.593383064999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,100,4,20,11,7125,True,6.9e-10,17.8318,-336.537401665,2.5929633949999698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,100,6,20,12,30186,True,7.2e-11,17.8981,-336.533143325,2.5972217349999482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,100,8,20,12,76168,True,1.8e-10,17.9441,-336.53698179,2.593383269999947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,140,10,20,11,137157,True,1.6e-10,17.9545,-336.54699406,2.5833709999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
