,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,140,2,100,12,2063.0,True,1.3e-10,8.7298,-146.631040255,-2.2439999980861103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
1,180,2,100,12,2060.0,True,1.9e-10,8.7297,-146.63104313,-2.531499998781328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
2,220,2,100,12,2068.0,True,3.5e-10,8.7296,-146.63103445,-1.6634999980169596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
3,140,2,20,10,1056.0,True,9.3e-11,8.7249,-146.56134435,0.06967346499999394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
4,180,2,20,12,1081.0,True,1.4e-10,8.7249,-146.561353445,0.06966436999999814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
5,180,4,20,13,8043.0,True,2.2e-11,8.3918,-146.505085265,0.1259325500000159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
6,220,2,20,12,1074.0,True,8.3e-11,8.7247,-146.561341265,0.06967654999999695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
7,300,2,20,16,2028.0,True,1.6e-10,8.7247,-146.561338705,0.06967911000000981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
8,300,4,20,13,8056.0,True,3.1e-11,8.3917,-146.505071195,0.12594662000000767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
9,340,2,20,14,1103.0,True,7.6e-10,8.7247,-146.56133904,0.06967877499999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
10,340,4,20,13,8058.0,True,3.3e-11,8.3917,-146.505071475,0.12594634000001292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
11,100,2,25,12,1082.0,True,1.7e-10,8.7501,-146.607024465,0.023993350000012015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48202974739464866,0.0,0.5179702526053513,0.0,0.0,0.0
