,ecutrho,k_density,ecutwfc,converged,accuracy,delta_E,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,100,2,20,True,6.1e-11,1.5568838249999999,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,100,4,20,True,2.4e-11,1.5186003249999942,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,100,6,20,True,8e-10,1.5296793449999768,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,100,8,20,True,8.2e-10,1.5228262450000045,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,100,10,20,True,6e-10,1.5242113549999772,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,140,2,20,True,1.3e-10,1.5599823549999883,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,140,4,20,True,4.9e-11,1.5217445999999768,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,140,6,20,True,1.4e-10,1.5328382399999896,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,140,8,20,True,4e-10,1.525991949999991,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,140,10,20,True,4e-10,1.5273748399999931,0.0,0.0,0.0,0.30736146998238034,0.0,0.0,0.0,0.0,0.0,0.0,0.6926385300176197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
