,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,140,10,100,12,257058.0,True,9.9e-10,20.1732,-231.838888825,1.674500001058732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,140,2,100,18,2083.0,True,8e-11,20.5648,-231.702216295,0.13668927500000905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,140,4,100,15,18148.0,True,7.3e-13,20.3349,-231.84397743,-0.0050718599999868275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,140,6,100,11,52131.0,True,1.9e-10,20.0949,-231.841881145,-0.0029755749999935688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,140,8,100,12,126130.0,True,2.7e-10,20.136,-231.837535445,0.0013701250000224263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,180,10,100,12,263064.0,True,1e-09,20.1732,-231.838897165,8.405000016864506e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,180,2,100,18,2080.0,True,7.9e-11,20.5648,-231.702224805,0.13668076500002257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,180,4,100,15,18092.0,True,7.3e-13,20.3349,-231.84398575,-0.005080179999993106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,180,6,100,11,52090.0,True,1.9e-10,20.0949,-231.84188947,-0.002983900000003814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,180,8,100,12,125077.0,True,2.7e-10,20.136,-231.83754377,0.001361800000012181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,220,10,100,12,266099.0,True,1e-09,20.1732,-231.838902945,2.625000007583367e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,220,2,100,18,2108.0,True,8e-11,20.5648,-231.70223068,0.13667488999999478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,220,4,100,15,19104.0,True,7.3e-13,20.3349,-231.843991515,-0.005085944999990488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,220,6,100,11,55133.0,True,1.9e-10,20.0949,-231.84189524,-0.0029896700000051624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,220,8,100,12,130112.0,True,2.7e-10,20.136,-231.83754954,0.0013560300000108327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,260,10,100,12,263039.0,True,1e-09,20.1732,-231.838906155,-5.849999809015571e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,260,2,100,18,2089.0,True,8e-11,20.5649,-231.70223391,0.13667166000001885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,260,4,100,15,18152.0,True,7.3e-13,20.3349,-231.84399474,-0.005089169999990872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,260,6,100,11,53154.0,True,1.9e-10,20.0949,-231.841898445,-0.002992874999989681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,260,8,100,12,126143.0,True,2.7e-10,20.136,-231.837552735,0.0013528350000058253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,300,10,100,12,289121.0,True,1e-09,20.1732,-231.838903955,1.615000002175293e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,300,2,100,18,3026.0,True,8e-11,20.5648,-231.702231675,0.13667389500000127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,300,4,100,15,21089.0,True,7.3e-13,20.3349,-231.843992505,-0.005086934999980031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,300,6,100,11,59103.0,True,1.9e-10,20.0949,-231.841896255,-0.002990684999986115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,300,8,100,12,140108.0,True,2.7e-10,20.136,-231.837550555,0.0013550150000014582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,340,10,100,12,288192.0,True,1e-09,20.1732,-231.83890621,-6.399999961104186e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,340,2,100,18,3023.0,True,8e-11,20.5648,-231.70223392,0.1366716500000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,340,4,100,15,21097.0,True,7.3e-13,20.3349,-231.843994795,-0.0050892249999776595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,340,6,100,11,59150.0,True,1.9e-10,20.0949,-231.84189851,-0.002992939999984401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,340,8,100,12,140108.0,True,2.7e-10,20.136,-231.8375528,0.0013527700000111054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,380,10,100,12,361030.0,True,1e-09,20.1732,-231.83890557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,380,2,100,18,3107.0,True,8e-11,20.5648,-231.702233285,0.13667228500000306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,380,4,100,15,26108.0,True,7.3e-13,20.3349,-231.843994125,-0.005088554999986172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,380,6,100,11,74104.0,True,1.9e-10,20.0949,-231.841897875,-0.002992304999992257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,380,8,100,12,133104.0,True,2.7e-10,20.136,-231.83755217,0.001353399999999283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,100,2,20,17,1067.0,True,5.2e-11,21.2052,-230.22250457,1.6164009999999962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,140,2,20,17,1072.0,True,5.5e-11,21.2051,-230.222469195,1.6164363750000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,180,10,20,13,161034.0,True,4.9e-10,20.7608,-230.41115292,1.4277526500000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,180,2,20,17,1082.0,True,5.6e-11,21.2051,-230.22247188,1.616433690000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,180,6,20,11,33042.0,True,4.3e-11,20.6931,-230.415375795,1.42352977500002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
