,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,100,10,20,13,128075.0,True,1e-10,20.9411,-181.369375095,0.5380397099999925,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,100,2,20,18,1086.0,True,8.7e-10,22.1368,-181.33320594,0.5742088650000028,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,100,4,20,15,9043.0,True,2.4e-10,20.8177,-181.38052039,0.5268944150000152,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,100,6,20,12,26157.0,True,9.2e-10,21.0032,-181.372691825,0.534722979999998,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,100,8,20,14,72129.0,True,3.3e-10,20.8891,-181.373821975,0.5335928300000035,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,140,10,20,13,128076.0,True,2.1e-10,20.9421,-181.36938803,0.5380267749999916,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,140,2,20,19,1078.0,True,6e-10,22.1367,-181.333252915,0.5741618899999992,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,140,4,20,16,9071.0,True,3e-12,20.8189,-181.3805344,0.5268804050000142,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,140,6,20,13,29097.0,True,4e-10,21.0044,-181.3727041,0.5347107050000091,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,140,8,20,14,73149.0,True,8.8e-11,20.8899,-181.37383291,0.5335818949999975,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,180,10,20,13,138068.0,True,2.7e-10,20.9421,-181.36937375,0.5380410550000079,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,180,2,20,19,1079.0,True,6.8e-10,22.1366,-181.333238145,0.5741766600000062,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,180,4,20,16,9086.0,True,1.3e-10,20.8189,-181.38052021,0.5268945950000159,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,180,6,20,13,29096.0,True,4.2e-10,21.0043,-181.372689865,0.5347249399999896,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,180,8,20,13,68156.0,True,6.7e-10,20.8899,-181.373818525,0.5335962800000118,0.0,0.0,0.0,0.0,0.0,0.33969703285051356,0.0,0.6603029671494863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
