,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,Lant,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,140,10,100,27,543178,True,1.6e-11,11.1063,-477.064451725,-0.00012040000001434237,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1,140,2,100,22,7084,True,5.1e-10,11.6754,-477.04054939,0.023781934999988152,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2,140,4,100,26,40046,True,1e-10,11.2038,-477.064836,-0.0005046750000019529,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
3,140,6,100,31,147136,True,8.6e-10,11.1107,-477.06463886,-0.0003075349999903665,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
4,140,8,100,32,337127,True,4.4e-11,11.1052,-477.064484065,-0.00015273999997589272,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
5,180,2,100,23,8089,True,4.5e-11,11.6744,-477.04043767,0.02389365499999485,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
6,180,4,100,29,49015,True,6.5e-10,11.2035,-477.064731295,-0.00039996999998948013,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
7,180,6,100,36,166168,True,3.6e-10,11.1103,-477.064534885,-0.00020355999998855623,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
8,180,8,100,29,321132,True,7.3e-10,11.1048,-477.064380085,-4.875999997011604e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
9,220,2,100,20,6070,True,5e-10,11.6743,-477.040416355,0.023914970000021185,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
10,220,4,100,30,49110,True,3.2e-10,11.2034,-477.064710365,-0.000379039999984343,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
11,220,6,100,38,185066,True,2.1e-11,11.1103,-477.064514,-0.00018267499996227343,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
12,220,8,100,29,321121,True,1.5e-10,11.1048,-477.064359205,-2.788000000464308e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
13,260,2,100,25,9114,True,9.1e-10,11.6743,-477.040424115,0.023907210000004397,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
14,260,4,100,28,50044,True,8.4e-10,11.2034,-477.064718635,-0.00038731000000780114,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
15,260,6,100,37,194120,True,1.8e-11,11.1103,-477.06452233,-0.00019100499997648512,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
16,260,8,100,36,465130,True,7e-10,11.1047,-477.06436754,-3.621499996597777e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
17,300,10,100,27,664106,True,7.5e-10,11.1058,-477.064334065,-2.740000013545796e-06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
18,300,2,100,22,8104,True,9.6e-10,11.6742,-477.0404227,0.023908624999990025,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
19,300,4,100,30,54109,True,1.5e-10,11.2034,-477.064717495,-0.0003861700000129531,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
20,300,6,100,38,197060,True,3.3e-10,11.1103,-477.06452122,-0.00018989500000543558,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
21,300,8,100,33,423100,True,2.5e-10,11.1048,-477.06436643,-3.510499999492822e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
22,340,2,100,24,8084,True,3.4e-10,11.6742,-477.040422705,0.023908619999986058,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
23,340,4,100,30,53087,True,1.3e-10,11.2034,-477.064717425,-0.0003861000000142667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
24,340,6,100,39,199096,True,1.2e-10,11.1102,-477.064521145,-0.00018982000000278276,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
25,340,8,100,34,440118,True,9.6e-10,11.1048,-477.06436635,-3.502499998830899e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
26,380,10,100,25,643073,True,1.1e-10,11.1058,-477.064331325,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
27,380,2,100,22,7136,True,8.4e-10,11.6742,-477.04041999,0.023911335000036615,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
