,ecutrho,k_density,ecutwfc,n_iterations,time,converged,accuracy,fermi,total_energy,delta_E,PTC1,PTC2,PTC3,PTC4,PTC5,PTC6,PTC7,PTC8,PTC9,PTC10,PTC11,PTC12,PTC13,PTC14,PTC15,PTC16,PTC17,PTC18
0,180,2,100,15,3077.0,True,1.6e-11,8.5233,-445.51566511,-4.447499998150306e-05,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
1,220,2,100,15,3090.0,True,1.2e-11,8.5233,-445.51566352,-4.2884999970738136e-05,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
2,340,2,30,14,2100.0,True,5.5e-10,8.5237,-445.48464642,0.030974215000014738,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
3,220,2,50,13,3022.0,True,7.6e-12,8.5233,-445.514635015,0.0009856199999944693,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
4,260,2,50,13,3035.0,True,7.5e-12,8.5233,-445.51463573,0.000984904999995706,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
5,300,2,50,13,3043.0,True,7.8e-12,8.5233,-445.514635375,0.0009852599999931044,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
6,340,2,50,13,3042.0,True,7.7e-12,8.5233,-445.51463651,0.0009841250000022228,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
7,380,10,50,14,286090.0,True,7.6e-10,7.902,-445.49510515,0.02051548500003264,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
8,380,4,50,18,20127.0,True,7.3e-11,7.9005,-445.49437036,0.021250274999999874,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
9,140,2,55,13,2108.0,True,8.8e-10,8.5233,-445.51490674,0.0007138949999898614,0.0,0.677432085123596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32256791487640407,0.0,0.0,0.0,0.0,0.0,0.0
